startdate,enddate,ticker
30-06-2020,30-09-2020,DTIL.NS
30-06-2020,30-09-2020,DWARKESH.NS
30-06-2020,30-09-2020,DYNAMATECH.NS
30-06-2020,30-09-2020,EASTSILK.NS
30-06-2020,30-09-2020,ECLERX.NS
30-06-2020,30-09-2020,EDELWEISS.NS
30-06-2020,30-09-2020,EICHERMOT.NS
30-06-2020,30-09-2020,EIDPARRY.NS
30-06-2020,30-09-2020,EIHAHOTELS.NS
30-06-2020,30-09-2020,EIHOTEL.NS
30-06-2020,30-09-2020,EIMCOELECO.NS
30-06-2020,30-09-2020,EKC.NS
30-06-2020,30-09-2020,ELECON.NS
30-06-2020,30-09-2020,ELECTCAST.NS
30-06-2020,30-09-2020,ELECTHERM.NS
30-06-2020,30-09-2020,ELGIEQUIP.NS
30-06-2020,30-09-2020,ELGIRUBCO.NS
30-06-2020,30-09-2020,EMAMILTD.NS
30-06-2020,30-09-2020,EMKAY.NS
30-06-2020,30-09-2020,EMMBI.NS
30-06-2020,30-09-2020,ENDURANCE.NS
30-06-2020,30-09-2020,ENERGYDEV.NS
30-06-2020,30-09-2020,ENGINERSIN.NS
30-06-2020,30-09-2020,ENIL.NS
30-06-2020,30-09-2020,EQUITAS.NS
30-06-2020,30-09-2020,ERIS.NS
30-06-2020,30-09-2020,ESABINDIA.NS
30-06-2020,30-09-2020,ESCORTS.NS
30-06-2020,30-09-2020,ESSARSHPNG.NS
30-06-2020,30-09-2020,ESTER.NS
30-06-2020,30-09-2020,EUROMULTI.NS
30-06-2020,30-09-2020,EUROTEXIND.NS
30-06-2020,30-09-2020,EVEREADY.NS
30-06-2020,30-09-2020,EVERESTIND.NS
30-06-2020,30-09-2020,EXCEL.NS
30-06-2020,30-09-2020,EXCELINDUS.NS
30-06-2020,30-09-2020,FACT.NS
30-06-2020,30-09-2020,FCL.NS
30-06-2020,30-09-2020,FCONSUMER.NS
30-06-2020,30-09-2020,FDC.NS
30-06-2020,30-09-2020,FEDERALBNK.NS
30-06-2020,30-09-2020,FEL.NS
30-06-2020,30-09-2020,FELDVR.NS
30-06-2020,30-09-2020,FIEMIND.NS
30-06-2020,30-09-2020,FILATEX.NS
30-06-2020,30-09-2020,FINPIPE.NS
30-06-2020,30-09-2020,FLEXITUFF.NS
30-06-2020,30-09-2020,FLFL.NS
30-06-2020,30-09-2020,FMGOETZE.NS
30-06-2020,30-09-2020,FMNL.NS
30-06-2020,30-09-2020,FORTIS.NS
30-06-2020,30-09-2020,FOSECOIND.NS
30-06-2020,30-09-2020,FRETAIL.NS
30-06-2020,30-09-2020,FSL.NS
30-06-2020,30-09-2020,GABRIEL.NS
30-06-2020,30-09-2020,GAEL.NS
30-06-2020,30-09-2020,GAIL.NS
30-06-2020,30-09-2020,GAL.NS
30-06-2020,30-09-2020,GAMMNINFRA.NS
30-06-2020,30-09-2020,GANDHITUBE.NS
30-06-2020,30-09-2020,GANECOS.NS
30-06-2020,30-09-2020,GANESHHOUC.NS
30-06-2020,30-09-2020,GARDENSILK.NS
30-06-2020,30-09-2020,GAYAPROJ.NS
30-06-2020,30-09-2020,GDL.NS
30-06-2020,30-09-2020,GEECEE.NS
30-06-2020,30-09-2020,GENESYS.NS
30-06-2020,30-09-2020,GENUSPAPER.NS
30-06-2020,30-09-2020,GENUSPOWER.NS
30-06-2020,30-09-2020,GEOJITFSL.NS
30-06-2020,30-09-2020,GEPIL.NS
30-06-2020,30-09-2020,GESHIP.NS
30-06-2020,30-09-2020,GHCL.NS
30-06-2020,30-09-2020,GICHSGFIN.NS
30-06-2020,30-09-2020,GICRE.NS
30-06-2020,30-09-2020,GILLANDERS.NS
30-06-2020,30-09-2020,GILLETTE.NS
30-06-2020,30-09-2020,GINNIFILA.NS
30-06-2020,30-09-2020,GIPCL.NS
30-06-2020,30-09-2020,GISOLUTION.NS
30-06-2020,30-09-2020,GKWLIMITED.NS
30-06-2020,30-09-2020,GLAXO.NS
30-06-2020,30-09-2020,GLENMARK.NS
30-06-2020,30-09-2020,GLFL.NS
30-06-2020,30-09-2020,GLOBALVECT.NS
30-06-2020,30-09-2020,GLOBOFFS.NS
30-06-2020,30-09-2020,GLOBUSSPR.NS
30-06-2020,30-09-2020,GMBREW.NS
30-06-2020,30-09-2020,GMDCLTD.NS
30-06-2020,30-09-2020,GNA.NS
30-06-2020,30-09-2020,GNFC.NS
30-06-2020,30-09-2020,GOACARBON.NS
30-06-2020,30-09-2020,GOCLCORP.NS
30-06-2020,30-09-2020,GODFRYPHLP.NS
30-06-2020,30-09-2020,GODREJAGRO.NS
30-06-2020,30-09-2020,GODREJCP.NS
30-06-2020,30-09-2020,GODREJIND.NS
30-06-2020,30-09-2020,GODREJPROP.NS
30-06-2020,30-09-2020,GOKUL.NS
30-06-2020,30-09-2020,GOKULAGRO.NS
30-06-2020,30-09-2020,GOLDENTOBC.NS
30-06-2020,30-09-2020,GOLDIAM.NS
30-06-2020,30-09-2020,GOLDTECH.NS
30-06-2020,30-09-2020,GOODLUCK.NS
30-06-2020,30-09-2020,GPIL.NS
30-06-2020,30-09-2020,GPPL.NS
30-06-2020,30-09-2020,GPTINFRA.NS
30-06-2020,30-09-2020,GRANULES.NS
30-06-2020,30-09-2020,GRAPHITE.NS
30-06-2020,30-09-2020,GRASIM.NS
30-06-2020,30-09-2020,GRAVITA.NS
30-06-2020,30-09-2020,GREAVESCOT.NS
30-06-2020,30-09-2020,GREENLAM.NS
30-06-2020,30-09-2020,GREENPLY.NS
30-06-2020,30-09-2020,GREENPOWER.NS
30-06-2020,30-09-2020,GRINDWELL.NS
30-06-2020,30-09-2020,GROBTEA.NS
30-06-2020,30-09-2020,GRPLTD.NS
30-06-2020,30-09-2020,GSCLCEMENT.NS
30-06-2020,30-09-2020,GSFC.NS
30-06-2020,30-09-2020,GSPL.NS
30-06-2020,30-09-2020,GTL.NS
30-06-2020,30-09-2020,GTLINFRA.NS
30-06-2020,30-09-2020,GTNIND.NS
30-06-2020,30-09-2020,GTNTEX.NS
30-06-2020,30-09-2020,GTPL.NS
30-06-2020,30-09-2020,GUFICBIO.NS
30-06-2020,30-09-2020,GUJALKALI.NS
30-06-2020,30-09-2020,GUJAPOLLO.NS
30-06-2020,30-09-2020,GUJGASLTD.NS
30-06-2020,30-09-2020,GUJRAFFIA.NS
30-06-2020,30-09-2020,GULFOILLUB.NS
30-06-2020,30-09-2020,GULFPETRO.NS
30-06-2020,30-09-2020,GULPOLY.NS
30-06-2020,30-09-2020,HARITASEAT.NS
30-06-2020,30-09-2020,HARRMALAYA.NS
30-06-2020,30-09-2020,HATHWAY.NS
30-06-2020,30-09-2020,HATSUN.NS
30-06-2020,30-09-2020,HAVELLS.NS
30-06-2020,30-09-2020,HBLPOWER.NS
30-06-2020,30-09-2020,HCC.NS
30-06-2020,30-09-2020,HCG.NS
30-06-2020,30-09-2020,HCL-INSYS.NS
30-06-2020,30-09-2020,HDFC.NS
30-06-2020,30-09-2020,HDFCBANK.NS
30-06-2020,30-09-2020,HDFCLIFE.NS
30-06-2020,30-09-2020,HEG.NS
30-06-2020,30-09-2020,HEIDELBERG.NS
30-06-2020,30-09-2020,HERCULES.NS
30-06-2020,30-09-2020,HERITGFOOD.NS
30-06-2020,30-09-2020,HEROMOTOCO.NS
30-06-2020,30-09-2020,HESTERBIO.NS
30-06-2020,30-09-2020,HEXATRADEX.NS
30-06-2020,30-09-2020,HFCL.NS
30-06-2020,30-09-2020,HGS.NS
30-06-2020,30-09-2020,HIKAL.NS
30-06-2020,30-09-2020,HIL.NS
30-06-2020,30-09-2020,HILTON.NS
30-06-2020,30-09-2020,HIMATSEIDE.NS
30-06-2020,30-09-2020,HINDALCO.NS
30-06-2020,30-09-2020,HINDCOMPOS.NS
30-06-2020,30-09-2020,HINDCOPPER.NS
30-06-2020,30-09-2020,HINDMOTORS.NS
30-06-2020,30-09-2020,HINDNATGLS.NS
30-06-2020,30-09-2020,HINDOILEXP.NS
30-06-2020,30-09-2020,HINDPETRO.NS
30-06-2020,30-09-2020,HINDUNILVR.NS
30-06-2020,30-09-2020,HINDZINC.NS
30-06-2020,30-09-2020,HIRECT.NS
30-06-2020,30-09-2020,HISARMETAL.NS
30-06-2020,30-09-2020,HITECHCORP.NS
30-06-2020,30-09-2020,HITECHGEAR.NS
30-06-2020,30-09-2020,HMT.NS
30-06-2020,30-09-2020,HMVL.NS
30-06-2020,30-09-2020,HONAUT.NS
30-06-2020,30-09-2020,HONDAPOWER.NS
30-06-2020,30-09-2020,HPL.NS
30-06-2020,30-09-2020,HSCL.NS
30-06-2020,30-09-2020,HSIL.NS
30-06-2020,30-09-2020,HTMEDIA.NS
30-06-2020,30-09-2020,HUBTOWN.NS
30-06-2020,30-09-2020,HUDCO.NS
30-06-2020,30-09-2020,IBREALEST.NS
30-06-2020,30-09-2020,IBULHSGFIN.NS
30-06-2020,30-09-2020,ICICIBANK.NS
30-06-2020,30-09-2020,ICICIGI.NS
30-06-2020,30-09-2020,ICICIPRULI.NS
30-06-2020,30-09-2020,ICIL.NS
30-06-2020,30-09-2020,ICRA.NS
30-06-2020,30-09-2020,IDBI.NS
30-06-2020,30-09-2020,IDEA.NS
30-06-2020,30-09-2020,IDFC.NS
30-06-2020,30-09-2020,IEX.NS
30-06-2020,30-09-2020,IFBAGRO.NS
30-06-2020,30-09-2020,IFBIND.NS
30-06-2020,30-09-2020,IFCI.NS
30-06-2020,30-09-2020,IGARASHI.NS
30-06-2020,30-09-2020,IGL.NS
30-06-2020,30-09-2020,IGPL.NS
30-06-2020,30-09-2020,IIFL.NS
30-06-2020,30-09-2020,IITL.NS
30-06-2020,30-09-2020,IMFA.NS
30-06-2020,30-09-2020,IMPAL.NS
30-06-2020,30-09-2020,INDBANK.NS
30-06-2020,30-09-2020,INDIACEM.NS
30-06-2020,30-09-2020,INDIAGLYCO.NS
30-06-2020,30-09-2020,INDIANB.NS
30-06-2020,30-09-2020,INDIANCARD.NS
30-06-2020,30-09-2020,INDIANHUME.NS
30-06-2020,30-09-2020,INDIGO.NS
30-06-2020,30-09-2020,INDLMETER.NS
30-06-2020,30-09-2020,INDNIPPON.NS
30-06-2020,30-09-2020,INDOCO.NS
30-06-2020,30-09-2020,INDORAMA.NS
30-06-2020,30-09-2020,INDOTECH.NS
30-06-2020,30-09-2020,INDOTHAI.NS
30-06-2020,30-09-2020,INDOWIND.NS
30-06-2020,30-09-2020,INDRAMEDCO.NS
30-06-2020,30-09-2020,INDSWFTLAB.NS
30-06-2020,30-09-2020,INDSWFTLTD.NS
30-06-2020,30-09-2020,INDTERRAIN.NS
30-06-2020,30-09-2020,INDUSINDBK.NS
30-06-2020,30-09-2020,INEOSSTYRO.NS
30-06-2020,30-09-2020,INFIBEAM.NS
30-06-2020,30-09-2020,INGERRAND.NS
30-06-2020,30-09-2020,INOXLEISUR.NS
30-06-2020,30-09-2020,INOXWIND.NS
30-06-2020,30-09-2020,INSECTICID.NS
30-06-2020,30-09-2020,INTELLECT.NS
30-06-2020,30-09-2020,INTENTECH.NS
30-06-2020,30-09-2020,INVENTURE.NS
30-06-2020,30-09-2020,IOB.NS
30-06-2020,30-09-2020,IOC.NS
30-06-2020,30-09-2020,IOLCP.NS
30-06-2020,30-09-2020,IPCALAB.NS
30-06-2020,30-09-2020,IRB.NS
30-06-2020,30-09-2020,ISMTLTD.NS
30-06-2020,30-09-2020,ITC.NS
30-06-2020,30-09-2020,ITDCEM.NS
30-06-2020,30-09-2020,ITI.NS
30-06-2020,30-09-2020,IVC.NS
30-06-2020,30-09-2020,IVP.NS
30-06-2020,30-09-2020,IZMO.NS
30-06-2020,30-09-2020,JAGRAN.NS
30-06-2020,30-09-2020,JAIBALAJI.NS
30-06-2020,30-09-2020,JAICORPLTD.NS
30-06-2020,30-09-2020,JAMNAAUTO.NS
30-06-2020,30-09-2020,JAYAGROGN.NS
30-06-2020,30-09-2020,JAYBARMARU.NS
30-06-2020,30-09-2020,JAYNECOIND.NS
30-06-2020,30-09-2020,JAYSREETEA.NS
30-06-2020,30-09-2020,JBCHEPHARM.NS
30-06-2020,30-09-2020,JBFIND.NS
30-06-2020,30-09-2020,JBMA.NS
30-06-2020,30-09-2020,JCHAC.NS
30-06-2020,30-09-2020,JHS.NS
30-06-2020,30-09-2020,JINDALPHOT.NS
30-06-2020,30-09-2020,JINDALPOLY.NS
30-06-2020,30-09-2020,JINDALSAW.NS
30-06-2020,30-09-2020,JINDALSTEL.NS
30-06-2020,30-09-2020,JINDCOT.NS
30-06-2020,30-09-2020,JINDRILL.NS
30-06-2020,30-09-2020,JINDWORLD.NS
30-06-2020,30-09-2020,JISLDVREQS.NS
30-06-2020,30-09-2020,JISLJALEQS.NS
30-06-2020,30-09-2020,JITFINFRA.NS
30-06-2020,30-09-2020,JKCEMENT.NS
30-06-2020,30-09-2020,JKIL.NS
30-06-2020,30-09-2020,JKLAKSHMI.NS
30-06-2020,30-09-2020,JKPAPER.NS
30-06-2020,30-09-2020,JKTYRE.NS
30-06-2020,30-09-2020,JMA.NS
30-06-2020,30-09-2020,JMCPROJECT.NS
30-06-2020,30-09-2020,JMFINANCIL.NS
30-06-2020,30-09-2020,JMTAUTOLTD.NS
30-06-2020,30-09-2020,JOCIL.NS
30-06-2020,30-09-2020,JPASSOCIAT.NS
30-06-2020,30-09-2020,JPINFRATEC.NS
30-06-2020,30-09-2020,JPPOWER.NS
30-06-2020,30-09-2020,JSL.NS
30-06-2020,30-09-2020,JSLHISAR.NS
30-06-2020,30-09-2020,JSWENERGY.NS
30-06-2020,30-09-2020,JSWHL.NS
30-06-2020,30-09-2020,JSWSTEEL.NS
30-06-2020,30-09-2020,JUBILANT.NS
30-06-2020,30-09-2020,JUBLFOOD.NS
30-06-2020,30-09-2020,JUBLINDS.NS
30-06-2020,30-09-2020,JUSTDIAL.NS
30-06-2020,30-09-2020,JYOTHYLAB.NS
30-06-2020,30-09-2020,KABRAEXTRU.NS
30-06-2020,30-09-2020,KAJARIACER.NS
30-06-2020,30-09-2020,KAKATCEM.NS
30-06-2020,30-09-2020,KALPATPOWR.NS
30-06-2020,30-09-2020,KALYANIFRG.NS
30-06-2020,30-09-2020,KAMATHOTEL.NS
30-06-2020,30-09-2020,KAMDHENU.NS
30-06-2020,30-09-2020,KANANIIND.NS
30-06-2020,30-09-2020,KANORICHEM.NS
30-06-2020,30-09-2020,KANSAINER.NS
30-06-2020,30-09-2020,KARMAENG.NS
30-06-2020,30-09-2020,KARURVYSYA.NS
30-06-2020,30-09-2020,KAYA.NS
30-06-2020,30-09-2020,KCP.NS
30-06-2020,30-09-2020,KCPSUGIND.NS
30-06-2020,30-09-2020,KEC.NS
30-06-2020,30-09-2020,KECL.NS
30-06-2020,30-09-2020,KEI.NS
30-06-2020,30-09-2020,KELLTONTEC.NS
30-06-2020,30-09-2020,KERNEX.NS
30-06-2020,30-09-2020,KESARENT.NS
30-06-2020,30-09-2020,KHADIM.NS
30-06-2020,30-09-2020,KHAITANLTD.NS
30-06-2020,30-09-2020,KHANDSE.NS
30-06-2020,30-09-2020,KICL.NS
30-06-2020,30-09-2020,KILITCH.NS
30-06-2020,30-09-2020,KINGFA.NS
30-06-2020,30-09-2020,KIOCL.NS
30-06-2020,30-09-2020,KIRIINDUS.NS
30-06-2020,30-09-2020,KIRLOSBROS.NS
30-06-2020,30-09-2020,KIRLOSIND.NS
30-06-2020,30-09-2020,KITEX.NS
30-06-2020,30-09-2020,KMSUGAR.NS
30-06-2020,30-09-2020,KNRCON.NS
30-06-2020,30-09-2020,KOHINOOR.NS
30-06-2020,30-09-2020,KOKUYOCMLN.NS
30-06-2020,30-09-2020,KOLTEPATIL.NS
30-06-2020,30-09-2020,KOPRAN.NS
30-06-2020,30-09-2020,KOTAKBANK.NS
30-06-2020,30-09-2020,KOTARISUG.NS
30-06-2020,30-09-2020,KOTHARIPET.NS
30-06-2020,30-09-2020,KOTHARIPRO.NS
30-06-2020,30-09-2020,KPRMILL.NS
30-06-2020,30-09-2020,KRBL.NS
30-06-2020,30-09-2020,KREBSBIO.NS
30-06-2020,30-09-2020,KRIDHANINF.NS
30-06-2020,30-09-2020,KSCL.NS
30-06-2020,30-09-2020,KSL.NS
30-06-2020,30-09-2020,KTIL.NS
30-06-2020,30-09-2020,KTKBANK.NS
30-06-2020,30-09-2020,KWALITY.NS
30-06-2020,30-09-2020,LAKSHVILAS.NS
30-06-2020,30-09-2020,LALPATHLAB.NS
30-06-2020,30-09-2020,LAMBODHARA.NS
30-06-2020,30-09-2020,LAOPALA.NS
30-06-2020,30-09-2020,LASA.NS
30-06-2020,30-09-2020,LAURUSLABS.NS
30-06-2020,30-09-2020,LAXMIMACH.NS
30-06-2020,30-09-2020,LFIC.NS
30-06-2020,30-09-2020,LGBBROSLTD.NS
30-06-2020,30-09-2020,LIBERTSHOE.NS
30-06-2020,30-09-2020,LICHSGFIN.NS
30-06-2020,30-09-2020,LINCOLN.NS
30-06-2020,30-09-2020,LINCPEN.NS
30-06-2020,30-09-2020,LINDEINDIA.NS
30-06-2020,30-09-2020,LOTUSEYE.NS
30-06-2020,30-09-2020,LOVABLE.NS
30-06-2020,30-09-2020,LTI.NS
30-06-2020,30-09-2020,LTTS.NS
30-06-2020,30-09-2020,LUMAXIND.NS
30-06-2020,30-09-2020,LUMAXTECH.NS
30-06-2020,30-09-2020,LUPIN.NS
30-06-2020,30-09-2020,LUXIND.NS
30-06-2020,30-09-2020,LYKALABS.NS
30-06-2020,30-09-2020,MAANALU.NS
30-06-2020,30-09-2020,MADHAV.NS
30-06-2020,30-09-2020,MADRASFERT.NS
30-06-2020,30-09-2020,MAGADSUGAR.NS
30-06-2020,30-09-2020,MAGMA.NS
30-06-2020,30-09-2020,MAGNUM.NS
30-06-2020,30-09-2020,MAHABANK.NS
30-06-2020,30-09-2020,MAHASTEEL.NS
30-06-2020,30-09-2020,MAHINDCIE.NS
30-06-2020,30-09-2020,MAHLIFE.NS
30-06-2020,30-09-2020,MAHLOG.NS
30-06-2020,30-09-2020,MAHSCOOTER.NS
30-06-2020,30-09-2020,MAHSEAMLES.NS
30-06-2020,30-09-2020,MAITHANALL.NS
30-06-2020,30-09-2020,MAJESCO.NS
30-06-2020,30-09-2020,MALUPAPER.NS
30-06-2020,30-09-2020,MANAKALUCO.NS
30-06-2020,30-09-2020,MANAKCOAT.NS
30-06-2020,30-09-2020,MANAKSIA.NS
30-06-2020,30-09-2020,MANAKSTEEL.NS
30-06-2020,30-09-2020,MANALIPETC.NS
30-06-2020,30-09-2020,MANAPPURAM.NS
30-06-2020,30-09-2020,MANGALAM.NS
30-06-2020,30-09-2020,MANGCHEFER.NS
30-06-2020,30-09-2020,MANGLMCEM.NS
30-06-2020,30-09-2020,MANGTIMBER.NS
30-06-2020,30-09-2020,MANINDS.NS
30-06-2020,30-09-2020,MANINFRA.NS
30-06-2020,30-09-2020,MANPASAND.NS
30-06-2020,30-09-2020,MANUGRAPH.NS
30-06-2020,30-09-2020,MARALOVER.NS
30-06-2020,30-09-2020,MARATHON.NS
30-06-2020,30-09-2020,MARICO.NS
30-06-2020,30-09-2020,MARKSANS.NS
30-06-2020,30-09-2020,MARUTI.NS
30-06-2020,30-09-2020,MASFIN.NS
30-06-2020,30-09-2020,MASKINVEST.NS
30-06-2020,30-09-2020,MASTEK.NS
30-06-2020,30-09-2020,MATRIMONY.NS
30-06-2020,30-09-2020,MAWANASUG.NS
30-06-2020,30-09-2020,MAYURUNIQ.NS
30-06-2020,30-09-2020,MAZDA.NS
30-06-2020,30-09-2020,MBECL.NS
30-06-2020,30-09-2020,MBLINFRA.NS
30-06-2020,30-09-2020,MCDHOLDING.NS
30-06-2020,30-09-2020,MCDOWELL-N.NS
30-06-2020,30-09-2020,MCLEODRUSS.NS
30-06-2020,30-09-2020,MCX.NS
30-06-2020,30-09-2020,MEGASOFT.NS
30-06-2020,30-09-2020,MEGH.NS
30-06-2020,30-09-2020,MELSTAR.NS
30-06-2020,30-09-2020,MENONBE.NS
30-06-2020,30-09-2020,MEP.NS
30-06-2020,30-09-2020,MERCATOR.NS
30-06-2020,30-09-2020,MGL.NS
30-06-2020,30-09-2020,MHRIL.NS
30-06-2020,30-09-2020,MINDACORP.NS
30-06-2020,30-09-2020,MINDAIND.NS
30-06-2020,30-09-2020,MINDTECK.NS
30-06-2020,30-09-2020,MINDTREE.NS
30-06-2020,30-09-2020,MIRCELECTR.NS
30-06-2020,30-09-2020,MIRZAINT.NS
30-06-2020,30-09-2020,MMFL.NS
30-06-2020,30-09-2020,MMTC.NS
30-06-2020,30-09-2020,MOHITIND.NS
30-06-2020,30-09-2020,MOIL.NS
30-06-2020,30-09-2020,MOLDTECH.NS
30-06-2020,30-09-2020,MOLDTKPAC.NS
30-06-2020,30-09-2020,MONTECARLO.NS
30-06-2020,30-09-2020,MORARJEE.NS
30-06-2020,30-09-2020,MOREPENLAB.NS
30-06-2020,30-09-2020,MOTHERSUMI.NS
30-06-2020,30-09-2020,MOTILALOFS.NS
30-06-2020,30-09-2020,MOTOGENFIN.NS
30-06-2020,30-09-2020,MPHASIS.NS
30-06-2020,30-09-2020,MPSLTD.NS
30-06-2020,30-09-2020,MRF.NS
30-06-2020,30-09-2020,MSPL.NS
30-06-2020,30-09-2020,MTEDUCARE.NS
30-06-2020,30-09-2020,MTNL.NS
30-06-2020,30-09-2020,MUKANDENGG.NS
30-06-2020,30-09-2020,MUKANDLTD.NS
30-06-2020,30-09-2020,MUKTAARTS.NS
30-06-2020,30-09-2020,MUNJALAU.NS
30-06-2020,30-09-2020,MUNJALSHOW.NS
30-06-2020,30-09-2020,MURUDCERA.NS
30-06-2020,30-09-2020,MUTHOOTCAP.NS
30-06-2020,30-09-2020,MUTHOOTFIN.NS
30-06-2020,30-09-2020,NACLIND.NS
30-06-2020,30-09-2020,NAGAFERT.NS
30-06-2020,30-09-2020,NAGREEKCAP.NS
30-06-2020,30-09-2020,NAGREEKEXP.NS
30-06-2020,30-09-2020,NAHARINDUS.NS
30-06-2020,30-09-2020,NAHARPOLY.NS
30-06-2020,30-09-2020,NAHARSPING.NS
30-06-2020,30-09-2020,NATCOPHARM.NS
30-06-2020,30-09-2020,NATIONALUM.NS
30-06-2020,30-09-2020,NATNLSTEEL.NS
30-06-2020,30-09-2020,NAUKRI.NS
30-06-2020,30-09-2020,NAVINFLUOR.NS
30-06-2020,30-09-2020,NAVKARCORP.NS
30-06-2020,30-09-2020,NAVNETEDUL.NS
30-06-2020,30-09-2020,NBCC.NS
30-06-2020,30-09-2020,NBIFIN.NS
30-06-2020,30-09-2020,NBVENTURES.NS
30-06-2020,30-09-2020,NCC.NS
30-06-2020,30-09-2020,NCLIND.NS
30-06-2020,30-09-2020,NDL.NS
30-06-2020,30-09-2020,NECCLTD.NS
30-06-2020,30-09-2020,NECLIFE.NS
30-06-2020,30-09-2020,NELCAST.NS
30-06-2020,30-09-2020,NELCO.NS
30-06-2020,30-09-2020,NESCO.NS
30-06-2020,30-09-2020,NESTLEIND.NS
30-06-2020,30-09-2020,NETWORK18.NS
30-06-2020,30-09-2020,NEULANDLAB.NS
30-06-2020,30-09-2020,NEXTMEDIA.NS
30-06-2020,30-09-2020,NFL.NS
30-06-2020,30-09-2020,NH.NS
30-06-2020,30-09-2020,NIACL.NS
30-06-2020,30-09-2020,NIBL.NS
30-06-2020,30-09-2020,NIITLTD.NS
30-06-2020,30-09-2020,NILAINFRA.NS
30-06-2020,30-09-2020,NILKAMAL.NS
30-06-2020,30-09-2020,NIPPOBATRY.NS
30-06-2020,30-09-2020,NITCO.NS
30-06-2020,30-09-2020,NITINSPIN.NS
30-06-2020,30-09-2020,NKIND.NS
30-06-2020,30-09-2020,NLCINDIA.NS
30-06-2020,30-09-2020,NMDC.NS
30-06-2020,30-09-2020,NOCIL.NS
30-06-2020,30-09-2020,NOIDATOLL.NS
30-06-2020,30-09-2020,NORBTEAEXP.NS
30-06-2020,30-09-2020,NRAIL.NS
30-06-2020,30-09-2020,NRBBEARING.NS
30-06-2020,30-09-2020,NSIL.NS
30-06-2020,30-09-2020,NTPC.NS
30-06-2020,30-09-2020,OBEROIRLTY.NS
30-06-2020,30-09-2020,OCCL.NS
30-06-2020,30-09-2020,OFSS.NS
30-06-2020,30-09-2020,OIL.NS
30-06-2020,30-09-2020,OMAXAUTO.NS
30-06-2020,30-09-2020,OMAXE.NS
30-06-2020,30-09-2020,OMKARCHEM.NS
30-06-2020,30-09-2020,OMMETALS.NS
30-06-2020,30-09-2020,ONELIFECAP.NS
30-06-2020,30-09-2020,ONGC.NS
30-06-2020,30-09-2020,ONMOBILE.NS
30-06-2020,30-09-2020,ONWARDTEC.NS
30-06-2020,30-09-2020,OPTIEMUS.NS
30-06-2020,30-09-2020,OPTOCIRCUI.NS
30-06-2020,30-09-2020,ORBTEXP.NS
30-06-2020,30-09-2020,ORICONENT.NS
30-06-2020,30-09-2020,ORIENTABRA.NS
30-06-2020,30-09-2020,ORIENTALTL.NS
30-06-2020,30-09-2020,ORIENTBELL.NS
30-06-2020,30-09-2020,ORIENTCEM.NS
30-06-2020,30-09-2020,ORIENTHOT.NS
30-06-2020,30-09-2020,ORIENTLTD.NS
30-06-2020,30-09-2020,ORIENTPPR.NS
30-06-2020,30-09-2020,ORIENTREF.NS
30-06-2020,30-09-2020,ORTEL.NS
30-06-2020,30-09-2020,ORTINLABSS.NS
30-06-2020,30-09-2020,PAGEIND.NS
30-06-2020,30-09-2020,PALREDTEC.NS
30-06-2020,30-09-2020,PANACEABIO.NS
30-06-2020,30-09-2020,PANAMAPET.NS
30-06-2020,30-09-2020,PARAGMILK.NS
30-06-2020,30-09-2020,PARSVNATH.NS
30-06-2020,30-09-2020,PATELENG.NS
30-06-2020,30-09-2020,PATSPINLTD.NS
30-06-2020,30-09-2020,PCJEWELLER.NS
30-06-2020,30-09-2020,PDMJEPAPER.NS
30-06-2020,30-09-2020,PDPL.NS
30-06-2020,30-09-2020,PEARLPOLY.NS
30-06-2020,30-09-2020,PEL.NS
30-06-2020,30-09-2020,PENIND.NS
30-06-2020,30-09-2020,PENINLAND.NS
30-06-2020,30-09-2020,PERSISTENT.NS
30-06-2020,30-09-2020,PETRONET.NS
30-06-2020,30-09-2020,PFC.NS
30-06-2020,30-09-2020,PFIZER.NS
30-06-2020,30-09-2020,PFS.NS
30-06-2020,30-09-2020,PGEL.NS
30-06-2020,30-09-2020,PGHH.NS
30-06-2020,30-09-2020,PGIL.NS
30-06-2020,30-09-2020,PHILIPCARB.NS
30-06-2020,30-09-2020,PHOENIXLTD.NS
30-06-2020,30-09-2020,PIDILITIND.NS
30-06-2020,30-09-2020,PIIND.NS
30-06-2020,30-09-2020,PILANIINVS.NS
30-06-2020,30-09-2020,PILITA.NS
30-06-2020,30-09-2020,PIONDIST.NS
30-06-2020,30-09-2020,PIONEEREMB.NS
30-06-2020,30-09-2020,PKTEA.NS
30-06-2020,30-09-2020,PLASTIBLEN.NS
30-06-2020,30-09-2020,PNB.NS
30-06-2020,30-09-2020,PNBGILTS.NS
30-06-2020,30-09-2020,PNBHOUSING.NS
30-06-2020,30-09-2020,PNC.NS
30-06-2020,30-09-2020,PNCINFRA.NS
30-06-2020,30-09-2020,PODDARHOUS.NS
30-06-2020,30-09-2020,PODDARMENT.NS
30-06-2020,30-09-2020,POKARNA.NS
30-06-2020,30-09-2020,POLYMED.NS
30-06-2020,30-09-2020,POLYPLEX.NS
30-06-2020,30-09-2020,PONNIERODE.NS
30-06-2020,30-09-2020,POWERGRID.NS
30-06-2020,30-09-2020,POWERMECH.NS
30-06-2020,30-09-2020,PRABHAT.NS
30-06-2020,30-09-2020,PRADIP.NS
30-06-2020,30-09-2020,PRAENG.NS
30-06-2020,30-09-2020,PRAJIND.NS
