startdate,enddate,ticker,changelist
30-06-2020,30-09-2020,MOREPENLAB.NS,35.31914568961935
30-06-2020,30-09-2020,MOTHERSUMI.NS,34.81229019978208
30-06-2020,30-09-2020,MOTILALOFS.NS,-4.547958807642312
30-06-2020,30-09-2020,MOTOGENFIN.NS,37.50000080546816
30-06-2020,30-09-2020,MPHASIS.NS,17.409634877400226
30-06-2020,30-09-2020,MPSLTD.NS,-13.949400010394134
30-06-2020,30-09-2020,MRF.NS,27.618122892074197
30-06-2020,30-09-2020,MSPL.NS,35.00000635782878
30-06-2020,30-09-2020,MTEDUCARE.NS,-7.272729006680575
30-06-2020,30-09-2020,MTNL.NS,60.35503546257777
30-06-2020,30-09-2020,MUKANDENGG.NS,23.762371563208116
30-06-2020,30-09-2020,MUKANDLTD.NS,27.477018495008043
30-06-2020,30-09-2020,MUKTAARTS.NS,19.288387533226796
30-06-2020,30-09-2020,MUNJALAU.NS,1.6920474210128507
30-06-2020,30-09-2020,MUNJALSHOW.NS,10.65891472868217
30-06-2020,30-09-2020,MURUDCERA.NS,40.27303598743832
30-06-2020,30-09-2020,MUTHOOTCAP.NS,5.229360997911206
30-06-2020,30-09-2020,MUTHOOTFIN.NS,6.642275561026816
30-06-2020,30-09-2020,NACLIND.NS,11.633988922717524
30-06-2020,30-09-2020,NAGAFERT.NS,18.18181128541315
30-06-2020,30-09-2020,NAGREEKCAP.NS,21.428565172690465
30-06-2020,30-09-2020,NAGREEKEXP.NS,53.46154433030349
30-06-2020,30-09-2020,NAHARINDUS.NS,95.87628865979381
30-06-2020,30-09-2020,NAHARPOLY.NS,53.63708976223671
30-06-2020,30-09-2020,NAHARSPING.NS,107.92602409759982
30-06-2020,30-09-2020,NATCOPHARM.NS,0.2248979512617678
30-06-2020,30-09-2020,NATIONALUM.NS,26.998481255740746
30-06-2020,30-09-2020,NATNLSTEEL.NS,-8.955222712138807
30-06-2020,30-09-2020,NAUKRI.NS,28.89147711701836
30-06-2020,30-09-2020,NAVINFLUOR.NS,24.80677247957419
30-06-2020,30-09-2020,NAVKARCORP.NS,59.88258197232247
30-06-2020,30-09-2020,NAVNETEDUL.NS,7.772693286790873
30-06-2020,30-09-2020,NBCC.NS,24.89451235696294
30-06-2020,30-09-2020,NBIFIN.NS,-2.8440366972477067
30-06-2020,30-09-2020,NBVENTURES.NS,12.44560072450695
30-06-2020,30-09-2020,NCC.NS,69.16549312113472
30-06-2020,30-09-2020,NCLIND.NS,35.90475899832589
30-06-2020,30-09-2020,NDL.NS,36.04059999570121
30-06-2020,30-09-2020,NECCLTD.NS,21.24999761581421
30-06-2020,30-09-2020,NECLIFE.NS,-0.22523037248111852
30-06-2020,30-09-2020,NELCAST.NS,4.506805374597113
30-06-2020,30-09-2020,NELCO.NS,-0.666497324490094
30-06-2020,30-09-2020,NESCO.NS,-1.8689032312630867
30-06-2020,30-09-2020,NESTLEIND.NS,16.84394487771343
30-06-2020,30-09-2020,NETWORK18.NS,7.910452316056436
30-06-2020,30-09-2020,NEULANDLAB.NS,1.8321343707694042
30-06-2020,30-09-2020,NEXTMEDIA.NS,31.868126340252957
30-06-2020,30-09-2020,NFL.NS,16.892905630032608
30-06-2020,30-09-2020,NH.NS,28.463222784277132
30-06-2020,30-09-2020,NIACL.NS,21.755364849975543
30-06-2020,30-09-2020,NIBL.NS,73.2283490583217
30-06-2020,30-09-2020,NIITLTD.NS,52.45410385970192
30-06-2020,30-09-2020,NILAINFRA.NS,29.347824622192064
30-06-2020,30-09-2020,NILKAMAL.NS,18.414869080631398
30-06-2020,30-09-2020,NIPPOBATRY.NS,28.76389986106348
30-06-2020,30-09-2020,NITCO.NS,47.928997421919185
30-06-2020,30-09-2020,NITINSPIN.NS,83.33333333333334
30-06-2020,30-09-2020,NKIND.NS,-7.061508385121396
30-06-2020,30-09-2020,NLCINDIA.NS,8.605345903999877
30-06-2020,30-09-2020,NMDC.NS,37.19108768956907
30-06-2020,30-09-2020,NOCIL.NS,0.7596621695742493
30-06-2020,30-09-2020,NOIDATOLL.NS,86.56716949027813
30-06-2020,30-09-2020,NORBTEAEXP.NS,-23.57724005881767
30-06-2020,30-09-2020,NRAIL.NS,12.069410320797454
30-06-2020,30-09-2020,NRBBEARING.NS,37.82137533306333
30-06-2020,30-09-2020,NSIL.NS,17.487016157670453
30-06-2020,30-09-2020,NTPC.NS,15.186916158567698
30-06-2020,30-09-2020,OBEROIRLTY.NS,36.76249694824219
30-06-2020,30-09-2020,OCCL.NS,7.924904402379776
30-06-2020,30-09-2020,OFSS.NS,4.434327124309167
30-06-2020,30-09-2020,OIL.NS,24.46327856031515
30-06-2020,30-09-2020,OMAXAUTO.NS,6.823821469135549
30-06-2020,30-09-2020,OMAXE.NS,18.455886840820312
30-06-2020,30-09-2020,OMKARCHEM.NS,32.86713109493748
30-06-2020,30-09-2020,OMMETALS.NS,12.464593827128075
30-06-2020,30-09-2020,ONELIFECAP.NS,5.64516761672628
30-06-2020,30-09-2020,ONGC.NS,34.22190126486344
30-06-2020,30-09-2020,ONMOBILE.NS,32.05128257378607
30-06-2020,30-09-2020,ONWARDTEC.NS,58.41978863959435
30-06-2020,30-09-2020,OPTIEMUS.NS,69.97270287368535
30-06-2020,30-09-2020,OPTOCIRCUI.NS,3.6697301486559577
30-06-2020,30-09-2020,ORBTEXP.NS,15.654401354573203
30-06-2020,30-09-2020,ORICONENT.NS,20.22161595655176
30-06-2020,30-09-2020,ORIENTABRA.NS,14.786961116667971
30-06-2020,30-09-2020,ORIENTALTL.NS,22.77777989705404
30-06-2020,30-09-2020,ORIENTBELL.NS,96.31067664877882
30-06-2020,30-09-2020,ORIENTCEM.NS,36.38593531446392
30-06-2020,30-09-2020,ORIENTHOT.NS,15.97221664195208
30-06-2020,30-09-2020,ORIENTLTD.NS,11.917804038687928
30-06-2020,30-09-2020,ORIENTPPR.NS,23.475612628183427
30-06-2020,30-09-2020,ORIENTREF.NS,24.482305084268514
30-06-2020,30-09-2020,ORTEL.NS,43.74999487772592
30-06-2020,30-09-2020,ORTINLABSS.NS,27.227720573431956
30-06-2020,30-09-2020,PAGEIND.NS,28.040461482558136
30-06-2020,30-09-2020,PALREDTEC.NS,73.75271393791128
30-06-2020,30-09-2020,PANACEABIO.NS,26.749312976175105
30-06-2020,30-09-2020,PANAMAPET.NS,77.16263473619817
30-06-2020,30-09-2020,PARAGMILK.NS,3.256883533722764
30-06-2020,30-09-2020,PARSVNATH.NS,100.0
30-06-2020,30-09-2020,PATELENG.NS,19.199996948242188
30-06-2020,30-09-2020,PATSPINLTD.NS,43.529409520766315
30-06-2020,30-09-2020,PCJEWELLER.NS,70.3448328478583
30-06-2020,30-09-2020,PDMJEPAPER.NS,54.385964912280706
30-06-2020,30-09-2020,PDPL.NS,0.0
30-06-2020,30-09-2020,PEARLPOLY.NS,13.764049819948424
30-06-2020,30-09-2020,PEL.NS,12.743079144021738
30-06-2020,30-09-2020,PENIND.NS,36.448602240189985
30-06-2020,30-09-2020,PENINLAND.NS,45.45454446934474
30-06-2020,30-09-2020,PERSISTENT.NS,9.687519039087482
30-06-2020,30-09-2020,PETRONET.NS,12.400455062571103
30-06-2020,30-09-2020,PFC.NS,31.133669485684152
30-06-2020,30-09-2020,PFIZER.NS,3.3596083486424164
30-06-2020,30-09-2020,PFS.NS,12.021862593764949
30-06-2020,30-09-2020,PGEL.NS,68.99641828626474
30-06-2020,30-09-2020,PGHH.NS,11.197991912688442
30-06-2020,30-09-2020,PGIL.NS,35.371327770806346
30-06-2020,30-09-2020,PHILIPCARB.NS,26.301778823306705
30-06-2020,30-09-2020,PHOENIXLTD.NS,33.377425044091716
30-06-2020,30-09-2020,PIDILITIND.NS,22.3578653644925
30-06-2020,30-09-2020,PIIND.NS,11.118090452261306
30-06-2020,30-09-2020,PILANIINVS.NS,84.0743819312776
30-06-2020,30-09-2020,PILITA.NS,53.076920142540565
30-06-2020,30-09-2020,PIONDIST.NS,10.747901368514654
30-06-2020,30-09-2020,PIONEEREMB.NS,70.34482407843929
30-06-2020,30-09-2020,PKTEA.NS,4.217007234205888
30-06-2020,30-09-2020,PLASTIBLEN.NS,41.25838190727787
30-06-2020,30-09-2020,PNB.NS,14.482761251515356
30-06-2020,30-09-2020,PNBGILTS.NS,10.552765938318261
30-06-2020,30-09-2020,PNBHOUSING.NS,6.773911757356782
30-06-2020,30-09-2020,PNC.NS,78.46716133823759
30-06-2020,30-09-2020,PNCINFRA.NS,7.813490481236449
30-06-2020,30-09-2020,PODDARHOUS.NS,7.790589116702967
30-06-2020,30-09-2020,PODDARMENT.NS,-4.645729162623926
30-06-2020,30-09-2020,POKARNA.NS,28.017888940800106
30-06-2020,30-09-2020,POLYMED.NS,12.812768143756486
30-06-2020,30-09-2020,POLYPLEX.NS,4.003477604950098
30-06-2020,30-09-2020,PONNIERODE.NS,4.576438112363522
30-06-2020,30-09-2020,POWERGRID.NS,16.416078859146342
30-06-2020,30-09-2020,POWERMECH.NS,4.683493381567905
30-06-2020,30-09-2020,PRABHAT.NS,12.222217378162203
30-06-2020,30-09-2020,PRADIP.NS,8.333325054910777
30-06-2020,30-09-2020,PRAENG.NS,108.1081043927956
30-06-2020,30-09-2020,PRAJIND.NS,54.58937849233049
30-06-2020,30-09-2020,PRAKASH.NS,34.465410724375985
30-06-2020,30-09-2020,PRECAM.NS,27.56598811291057
30-06-2020,30-09-2020,PRECOT.NS,143.90625953674316
30-06-2020,30-09-2020,PRECWIRE.NS,32.12434884964151
30-06-2020,30-09-2020,PREMEXPLN.NS,22.402204789463077
30-06-2020,30-09-2020,PREMIERPOL.NS,66.8749968210856
30-06-2020,30-09-2020,PRESSMN.NS,37.21590394939284
30-06-2020,30-09-2020,PRESTIGE.NS,9.046560493949249
30-06-2020,30-09-2020,PRICOLLTD.NS,10.712173401883545
30-06-2020,30-09-2020,PRIMESECU.NS,0.11000932061879509
30-06-2020,30-09-2020,PROZONINTU.NS,22.560980786602226
30-06-2020,30-09-2020,PSB.NS,20.179372887696847
30-06-2020,30-09-2020,PSL.NS,-18.181822122621057
30-06-2020,30-09-2020,PSPPROJECT.NS,2.310640366871598
30-06-2020,30-09-2020,PTC.NS,24.895834922790527
30-06-2020,30-09-2020,PTL.NS,8.518520402319638
30-06-2020,30-09-2020,PUNJABCHEM.NS,27.396147198480815
30-06-2020,30-09-2020,PVP.NS,0.0
30-06-2020,30-09-2020,PVR.NS,7.717842323651452
30-06-2020,30-09-2020,QUESS.NS,30.02427480753186
30-06-2020,30-09-2020,QUICKHEAL.NS,8.754622204323091
30-06-2020,30-09-2020,RADICO.NS,11.194029850746269
30-06-2020,30-09-2020,RADIOCITY.NS,22.340430496720273
30-06-2020,30-09-2020,RAIN.NS,23.394049072439746
30-06-2020,30-09-2020,RAJESHEXPO.NS,6.646198446194042
30-06-2020,30-09-2020,RAJSREESUG.NS,20.000002934382515
30-06-2020,30-09-2020,RAJTV.NS,7.4999977560604325
30-06-2020,30-09-2020,RAJVIR.NS,0.0
30-06-2020,30-09-2020,RALLIS.NS,-1.2334801762114538
30-06-2020,30-09-2020,RAMANEWS.NS,10.545453158291904
30-06-2020,30-09-2020,RAMASTEEL.NS,9.003601110722569
30-06-2020,30-09-2020,RAMCOCEM.NS,4.745259663188344
30-06-2020,30-09-2020,RAMCOIND.NS,26.85342261898337
30-06-2020,30-09-2020,RAMCOSYS.NS,44.903387539628625
30-06-2020,30-09-2020,RAMKY.NS,86.07809106077208
30-06-2020,30-09-2020,RANASUG.NS,12.903229279771292
30-06-2020,30-09-2020,RANEENGINE.NS,45.35892861871643
30-06-2020,30-09-2020,RANEHOLDIN.NS,52.34301177576375
30-06-2020,30-09-2020,RATNAMANI.NS,25.02016129032258
30-06-2020,30-09-2020,RAYMOND.NS,15.803026518561108
30-06-2020,30-09-2020,RBL.NS,41.38461980345023
30-06-2020,30-09-2020,RBLBANK.NS,36.14035266184668
30-06-2020,30-09-2020,RCF.NS,27.052024885409143
30-06-2020,30-09-2020,RECLTD.NS,34.34393235229633
30-06-2020,30-09-2020,REDINGTON.NS,13.435370431437724
30-06-2020,30-09-2020,REFEX.NS,109.93723865233287
30-06-2020,30-09-2020,RELAXO.NS,21.584421181820257
30-06-2020,30-09-2020,RELCAPITAL.NS,50.62500238418579
30-06-2020,30-09-2020,RELIANCE.NS,-11.944688104950222
30-06-2020,30-09-2020,RELIGARE.NS,58.24175824175825
30-06-2020,30-09-2020,RELINFRA.NS,16.233765965684405
30-06-2020,30-09-2020,REMSONSIND.NS,26.58628951382363
30-06-2020,30-09-2020,RENUKA.NS,36.51685549776123
30-06-2020,30-09-2020,REPCOHOME.NS,40.524433112808374
30-06-2020,30-09-2020,REPRO.NS,4.935565437238241
30-06-2020,30-09-2020,RESPONIND.NS,79.20838972912485
30-06-2020,30-09-2020,REVATHI.NS,9.5221660572287
30-06-2020,30-09-2020,RHFL.NS,55.55555702727521
30-06-2020,30-09-2020,RICOAUTO.NS,22.428329524747255
30-06-2020,30-09-2020,RIIL.NS,2.637413569392245
30-06-2020,30-09-2020,RKFORGE.NS,47.851655398059556
30-06-2020,30-09-2020,RML.NS,24.705882352941178
30-06-2020,30-09-2020,ROHLTD.NS,11.953127384185791
30-06-2020,30-09-2020,ROLLT.NS,23.636367104270242
30-06-2020,30-09-2020,ROLTA.NS,-0.8695685345193614
30-06-2020,30-09-2020,ROSSELLIND.NS,-22.191943839523546
30-06-2020,30-09-2020,RPGLIFE.NS,-8.819875776397515
30-06-2020,30-09-2020,RPOWER.NS,21.05263730275463
30-06-2020,30-09-2020,RPPINFRA.NS,6.4516112191921255
30-06-2020,30-09-2020,RSSOFTWARE.NS,12.056743217030757
30-06-2020,30-09-2020,RSYSTEMS.NS,14.841158822944648
30-06-2020,30-09-2020,RTNPOWER.NS,-7.547171339100843
30-06-2020,30-09-2020,RUBYMILLS.NS,18.346718538989272
30-06-2020,30-09-2020,RUCHINFRA.NS,-12.352943420410156
30-06-2020,30-09-2020,RUPA.NS,55.46392067191527
30-06-2020,30-09-2020,RUSHIL.NS,88.99266132632779
30-06-2020,30-09-2020,SADBHAV.NS,25.152754934050797
30-06-2020,30-09-2020,SADBHIN.NS,18.156424967940026
30-06-2020,30-09-2020,SAGCEM.NS,25.46154315655048
30-06-2020,30-09-2020,SAIL.NS,81.17978304658453
30-06-2020,30-09-2020,SAKHTISUG.NS,19.18604122489924
30-06-2020,30-09-2020,SAKSOFT.NS,1.6084722893451073
30-06-2020,30-09-2020,SAKUMA.NS,14.754100154721936
30-06-2020,30-09-2020,SALASAR.NS,23.05882672079248
30-06-2020,30-09-2020,SALONA.NS,30.555555555555557
30-06-2020,30-09-2020,SALSTEEL.NS,42.10527460550926
30-06-2020,30-09-2020,SALZERELEC.NS,38.03191489361702
30-06-2020,30-09-2020,SAMBHAAV.NS,2.499997615814209
30-06-2020,30-09-2020,SANDESH.NS,25.76563603730284
30-06-2020,30-09-2020,SANGAMIND.NS,65.21276920399768
30-06-2020,30-09-2020,SANGHIIND.NS,25.49019607843137
30-06-2020,30-09-2020,SANGHVIFOR.NS,24.73684612073396
30-06-2020,30-09-2020,SANGHVIMOV.NS,32.282002432536004
30-06-2020,30-09-2020,SANOFI.NS,-2.6815811144977104
30-06-2020,30-09-2020,SANWARIA.NS,-20.588236119095406
30-06-2020,30-09-2020,SARDAEN.NS,35.13570388993637
30-06-2020,30-09-2020,SAREGAMA.NS,47.116767466982594
30-06-2020,30-09-2020,SARLAPOLY.NS,21.89188776789485
30-06-2020,30-09-2020,SASKEN.NS,17.773828194456794
30-06-2020,30-09-2020,SATHAISPAT.NS,3.7037001061669086
30-06-2020,30-09-2020,SBILIFE.NS,11.106987974702157
30-06-2020,30-09-2020,SBIN.NS,50.17562243366014
30-06-2020,30-09-2020,SCAPDVR.NS,-9.999998410542805
30-06-2020,30-09-2020,SCHAEFFLER.NS,27.779694016010616
30-06-2020,30-09-2020,SCHAND.NS,1.607956161244033
30-06-2020,30-09-2020,SCHNEIDER.NS,2.361717337418023
30-06-2020,30-09-2020,SCI.NS,59.62791265443313
30-06-2020,30-09-2020,SDBL.NS,29.698150833802963
30-06-2020,30-09-2020,SEAMECLTD.NS,1.9969307169831567
30-06-2020,30-09-2020,SELAN.NS,14.165101960847466
30-06-2020,30-09-2020,SEPOWER.NS,22.448977208643985
30-06-2020,30-09-2020,SEQUENT.NS,9.419358776461694
30-06-2020,30-09-2020,SESHAPAPER.NS,7.031531107522644
30-06-2020,30-09-2020,SETCO.NS,13.94231553966506
30-06-2020,30-09-2020,SEZAL.NS,4.347821880453609
30-06-2020,30-09-2020,SFL.NS,25.53585361485826
30-06-2020,30-09-2020,SGL.NS,1.2121258359966856
30-06-2020,30-09-2020,SHAHALLOYS.NS,35.33834392377891
30-06-2020,30-09-2020,SHAKTIPUMP.NS,62.40541200380068
30-06-2020,30-09-2020,SHALPAINTS.NS,35.638291581531675
30-06-2020,30-09-2020,SHANKARA.NS,-0.7673759159284755
30-06-2020,30-09-2020,SHANTIGEAR.NS,25.278058255093473
30-06-2020,30-09-2020,SHARDACROP.NS,5.181246256977804
30-06-2020,30-09-2020,SHARDAMOTR.NS,101.53151885560428
30-06-2020,30-09-2020,SHARONBIO.NS,0.0
30-06-2020,30-09-2020,SHEMAROO.NS,29.76501664356711
30-06-2020,30-09-2020,SHILPAMED.NS,-20.908287088707013
30-06-2020,30-09-2020,SHIRPUR-G.NS,7.096776654643397
30-06-2020,30-09-2020,SHK.NS,45.48157038524814
30-06-2020,30-09-2020,SHOPERSTOP.NS,23.03102808467964
30-06-2020,30-09-2020,SHREECEM.NS,20.038521604355488
30-06-2020,30-09-2020,SHREEPUSHK.NS,2.205257371053042
30-06-2020,30-09-2020,SHREERAMA.NS,5.624997615814209
30-06-2020,30-09-2020,SHREYANIND.NS,22.432430370433913
30-06-2020,30-09-2020,SHREYAS.NS,5.6982331950796405
30-06-2020,30-09-2020,SHRIPISTON.NS,13.941171683517156
30-06-2020,30-09-2020,SHRIRAMCIT.NS,12.185340727169022
30-06-2020,30-09-2020,SHRIRAMEPC.NS,35.21127479460911
30-06-2020,30-09-2020,SHYAMTEL.NS,17.50000317891439
30-06-2020,30-09-2020,SICAGEN.NS,40.96915825766817
30-06-2020,30-09-2020,SICAL.NS,49.549547846697976
30-06-2020,30-09-2020,SIEMENS.NS,24.22056585657261
30-06-2020,30-09-2020,SIL.NS,13.636361173361838
30-06-2020,30-09-2020,SILINV.NS,46.36951629750491
30-06-2020,30-09-2020,SIMBHALS.NS,17.692309159498947
30-06-2020,30-09-2020,SIMPLEXINF.NS,23.847376210044384
30-06-2020,30-09-2020,SINTEX.NS,88.63636388266382
30-06-2020,30-09-2020,SIS.NS,19.851354650548984
30-06-2020,30-09-2020,SITINET.NS,-15.62499976716936
30-06-2020,30-09-2020,SIYSIL.NS,36.31597052776422
30-06-2020,30-09-2020,SJVN.NS,15.525112683807663
30-06-2020,30-09-2020,SKFINDIA.NS,17.75204193364697
30-06-2020,30-09-2020,SKIPPER.NS,27.51046388235793
30-06-2020,30-09-2020,SKMEGGPROD.NS,56.39299081494868
30-06-2020,30-09-2020,SMARTLINK.NS,24.067554876337237
30-06-2020,30-09-2020,SMLISUZU.NS,16.279946479941675
30-06-2020,30-09-2020,SMPL.NS,-39.99999761581421
30-06-2020,30-09-2020,SMSLIFE.NS,-5.277779661578896
30-06-2020,30-09-2020,SMSPHARMA.NS,24.193547976458014
30-06-2020,30-09-2020,SNOWMAN.NS,84.91619653363354
30-06-2020,30-09-2020,SOBHA.NS,56.2376597346958
30-06-2020,30-09-2020,SOLARINDS.NS,3.814290364583333
30-06-2020,30-09-2020,SOMANYCERA.NS,75.98359988686816
30-06-2020,30-09-2020,SOMATEX.NS,1.8867905855434135
30-06-2020,30-09-2020,SOMICONVEY.NS,29.93197555479627
30-06-2020,30-09-2020,SONATSOFTW.NS,22.917979147155954
30-06-2020,30-09-2020,SORILINFRA.NS,108.160009765625
30-06-2020,30-09-2020,SOTL.NS,9.810721512791885
30-06-2020,30-09-2020,SOUTHBANK.NS,34.306568428465134
30-06-2020,30-09-2020,SPAL.NS,41.335108983305254
30-06-2020,30-09-2020,SPARC.NS,4.935441092404949
30-06-2020,30-09-2020,SPECIALITY.NS,28.08219178082192
30-06-2020,30-09-2020,SPIC.NS,25.654447752179692
30-06-2020,30-09-2020,SPLIL.NS,24.772309829008456
30-06-2020,30-09-2020,SPMLINFRA.NS,60.795446725423844
30-06-2020,30-09-2020,SPTL.NS,29.166657560401855
30-06-2020,30-09-2020,SPYL.NS,42.857145289985546
30-06-2020,30-09-2020,SREEL.NS,10.480519669463323
30-06-2020,30-09-2020,SREINFRA.NS,-2.205883693530035
30-06-2020,30-09-2020,SRF.NS,32.63539179611944
30-06-2020,30-09-2020,SRHHYPOLTD.NS,46.27050361370244
30-06-2020,30-09-2020,SRIPIPES.NS,-12.647058823529411
30-06-2020,30-09-2020,SRTRANSFIN.NS,68.2764267339939
30-06-2020,30-09-2020,SSWL.NS,12.10449307005951
30-06-2020,30-09-2020,STAMPEDE.NS,-15.384610446952324
30-06-2020,30-09-2020,STAR.NS,26.40277438693576
30-06-2020,30-09-2020,STARCEMENT.NS,7.147070659548302
30-06-2020,30-09-2020,STARPAPER.NS,23.767794329580138
30-06-2020,30-09-2020,STCINDIA.NS,49.95332249451143
30-06-2020,30-09-2020,STEELXIND.NS,12.552301789492121
30-06-2020,30-09-2020,STEL.NS,22.38175002456678
30-06-2020,30-09-2020,STERTOOLS.NS,6.702998938287637
30-06-2020,30-09-2020,SUBROS.NS,26.525647504499656
30-06-2020,30-09-2020,SUDARSCHEM.NS,1.7459350101091113
30-06-2020,30-09-2020,SUJANAUNI.NS,14.285717934978315
30-06-2020,30-09-2020,SUMEETINDS.NS,51.35134682331412
30-06-2020,30-09-2020,SUMMITSEC.NS,37.59775131486521
30-06-2020,30-09-2020,SUNCLAYLTD.NS,58.09557835417093
30-06-2020,30-09-2020,SUNDARAM.NS,27.272722346723675
30-06-2020,30-09-2020,SUNDARMFIN.NS,34.22532737603793
30-06-2020,30-09-2020,SUNDRMBRAK.NS,36.0770560851371
30-06-2020,30-09-2020,SUNDRMFAST.NS,29.969346954514105
30-06-2020,30-09-2020,SATIN.NS,29.332129156005827
30-06-2020,30-09-2020,SUNPHARMA.NS,16.259837713767226
30-06-2020,30-09-2020,SUNTECK.NS,28.337922459682048
30-06-2020,30-09-2020,SUPERHOUSE.NS,26.009961701029905
30-06-2020,30-09-2020,SUPPETRO.NS,33.70609842622225
30-06-2020,30-09-2020,SUPRAJIT.NS,8.624516244347456
30-06-2020,30-09-2020,SUPREMEIND.NS,19.180765805877115
30-06-2020,30-09-2020,SURYALAXMI.NS,92.01184316808583
30-06-2020,30-09-2020,SURYAROSNI.NS,78.45627417636642
30-06-2020,30-09-2020,SUTLEJTEX.NS,77.22772277227723
30-06-2020,30-09-2020,SUVEN.NS,89.50555594690528
30-06-2020,30-09-2020,SUZLON.NS,94.9999968210856
30-06-2020,30-09-2020,SWARAJENG.NS,-4.659929371843434
30-06-2020,30-09-2020,SWELECTES.NS,47.66798660218009
30-06-2020,30-09-2020,SYNGENE.NS,5.869875113172954
30-06-2020,30-09-2020,TALBROAUTO.NS,28.405541687026485
30-06-2020,30-09-2020,TARMAT.NS,18.53932584269663
30-06-2020,30-09-2020,TASTYBITE.NS,13.592296900372258
30-06-2020,30-09-2020,TATACHEM.NS,59.894011682284074
30-06-2020,30-09-2020,TATACOFFEE.NS,0.5218172812153524
30-06-2020,30-09-2020,TATAINVEST.NS,20.23594996184663
30-06-2020,30-09-2020,TATAMETALI.NS,13.254475788383106
30-06-2020,30-09-2020,TATAMOTORS.NS,39.452674034575686
30-06-2020,30-09-2020,TATAMTRDVR.NS,26.490065555949798
30-06-2020,30-09-2020,TATAPOWER.NS,42.286253043337865
30-06-2020,30-09-2020,TATASTEEL.NS,70.38135911751435
30-06-2020,30-09-2020,TBZ.NS,49.722995904853626
30-06-2020,30-09-2020,TCPLPACK.NS,6.139522533923474
30-06-2020,30-09-2020,TCS.NS,17.738047408597833
30-06-2020,30-09-2020,TDPOWERSYS.NS,35.1097214884952
30-06-2020,30-09-2020,TEXINFRA.NS,21.448861004030466
30-06-2020,30-09-2020,TEXMOPIPES.NS,44.44444297272478
30-06-2020,30-09-2020,TEXRAIL.NS,21.923079857459435
30-06-2020,30-09-2020,TFCILTD.NS,29.589039005645333
30-06-2020,30-09-2020,TFL.NS,-6.896553141608629
30-06-2020,30-09-2020,THANGAMAYL.NS,45.41261543347998
30-06-2020,30-09-2020,THEMISMED.NS,10.585043865336495
30-06-2020,30-09-2020,THERMAX.NS,25.06723716432873
30-06-2020,30-09-2020,THOMASCOTT.NS,55.55555555555556
30-06-2020,30-09-2020,TIIL.NS,-8.948545573798722
30-06-2020,30-09-2020,TIINDIA.NS,30.448979591836732
30-06-2020,30-09-2020,TIL.NS,20.361991815382773
30-06-2020,30-09-2020,TIMESGTY.NS,16.05995691107549
30-06-2020,30-09-2020,TIMETECHNO.NS,29.812826888433165
30-06-2020,30-09-2020,TIMKEN.NS,11.707314867745032
30-06-2020,30-09-2020,TINPLATE.NS,8.721361999706554
30-06-2020,30-09-2020,TIRUMALCHM.NS,25.094335783952438
30-06-2020,30-09-2020,TITAN.NS,31.295820595561597
30-06-2020,30-09-2020,TNPETRO.NS,10.966059651707177
30-06-2020,30-09-2020,TNPL.NS,16.58676406152964
30-06-2020,30-09-2020,TOKYOPLAST.NS,21.78301193733938
30-06-2020,30-09-2020,TORNTPHARM.NS,1.075311809386675
30-06-2020,30-09-2020,TORNTPOWER.NS,-0.11025550167166528
30-06-2020,30-09-2020,TRENT.NS,-1.739896805566599
30-06-2020,30-09-2020,TRIDENT.NS,42.6470520174629
30-06-2020,30-09-2020,TRIL.NS,121.27659660812526
30-06-2020,30-09-2020,TRITURBINE.NS,14.749477491455023
30-06-2020,30-09-2020,TRIVENI.NS,-3.6863271531486443
30-06-2020,30-09-2020,TTKHLTCARE.NS,30.810753025788667
30-06-2020,30-09-2020,TTKPRESTIG.NS,0.07419512348790322
30-06-2020,30-09-2020,TTL.NS,75.26393906427033
30-06-2020,30-09-2020,TV18BRDCST.NS,7.439445145015587
30-06-2020,30-09-2020,TVSELECT.NS,32.05665733900497
30-06-2020,30-09-2020,TVSMOTOR.NS,3.9286844574989868
30-06-2020,30-09-2020,TVSSRICHAK.NS,31.91880309466019
30-06-2020,30-09-2020,TWL.NS,13.95856431596444
30-06-2020,30-09-2020,UBL.NS,19.749472982450417
30-06-2020,30-09-2020,UCALFUEL.NS,2.9003822329965194
30-06-2020,30-09-2020,UFLEX.NS,18.57639153129468
30-06-2020,30-09-2020,UFO.NS,21.13054684170804
30-06-2020,30-09-2020,UGARSUGAR.NS,15.91695654736366
30-06-2020,30-09-2020,UJAAS.NS,-19.117649327512368
30-06-2020,30-09-2020,UJJIVAN.NS,29.178345541195842
30-06-2020,30-09-2020,ULTRACEMCO.NS,25.908213946195175
30-06-2020,30-09-2020,UMANGDAIRY.NS,24.767445409020713
30-06-2020,30-09-2020,UNICHEMLAB.NS,6.724206980966269
30-06-2020,30-09-2020,UNIENTER.NS,3.3885541389981433
30-06-2020,30-09-2020,UNIONBANK.NS,29.149792037228973
30-06-2020,30-09-2020,UNITEDTEA.NS,-3.8751593134090836
30-06-2020,30-09-2020,UNIVCABLES.NS,5.28501333430412
30-06-2020,30-09-2020,UPL.NS,-7.955463115985577
30-06-2020,30-09-2020,USHAMART.NS,28.205126275882662
30-06-2020,30-09-2020,UTTAMSUGAR.NS,20.242420543323863
30-06-2020,30-09-2020,V2RETAIL.NS,97.65854254001525
30-06-2020,30-09-2020,VADILALIND.NS,-2.70928377027045
